Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
CAMK4,146.66666666666666,153,KEA3,0.48857142857142855,2,CAMK,CAMK1,NA,CAMK4
CAMKK1,162,171,KEA3,0.42857142857142855,2,OTHER,CAMKK,META,CAMKK1
CAMKK2,192,204,KEA3,0.32571428571428573,2,OTHER,CAMKK,META,CAMKK2
CDC42BPA,296,283,KEA3,0.07428571428571429,1,AGC,DMPK,GEK,CDC42BPA
CDC7,216.5,227,KEA3,0.26,2,OTHER,CDC7,NA,CDC7
CDK1,100,101,KEA3,0.6742857142857143,3,CMGC,CDK,CDC2,CDK1
CDK11A,334,304,KEA3,0.014285714285714285,1,NA,NA,NA,CDK11A
CDK12,323,297,KEA3,0.03428571428571429,1,CMGC,CDK,CRK7,CDK12
CDK15,166,176,KEA3,0.4114285714285714,2,CMGC,CDK,PFTAIRE,CDK15
CDK16,45,37,KEA3,0.8885714285714286,4,CMGC,CDK,PCTAIRE,CDK16
CDK18,258,258,KEA3,0.14857142857142858,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,246,249,KEA3,0.18571428571428572,1,CMGC,CDK,CDK8,CDK19
CDK2,130.33333333333334,136,KEA3,0.5514285714285714,3,CMGC,CDK,CDC2,CDK2
CDK20,268,266,KEA3,0.12285714285714286,1,CMGC,CDK,CCRK,CDK20
CDK3,89.66666666666667,85,KEA3,0.7257142857142858,3,CMGC,CDK,CDC2,CDK3
CDK4,84.66666666666667,79,KEA3,0.7457142857142857,3,CMGC,CDK,CDK4,CDK4
CDK5,54.66666666666667,45,KEA3,0.8628571428571429,4,CMGC,CDK,CDK5,CDK5
CDK6,120.33333333333333,122,KEA3,0.5971428571428572,3,CMGC,CDK,CDK4,CDK6
CDK7,92.66666666666667,90,KEA3,0.7085714285714285,3,CMGC,CDK,CDK7,CDK7
CDK8,231,240,KEA3,0.21714285714285714,1,CMGC,CDK,CDK8,CDK8
CDK9,121,123,KEA3,0.5942857142857143,3,CMGC,CDK,CDK9,CDK9
CDKL3,317,292,KEA3,0.04857142857142857,1,CMGC,CDKL,NA,CDKL3
CDKL5,155,166,KEA3,0.44571428571428573,2,CMGC,CDKL,NA,CDKL5
CHEK1,67.33333333333333,62,KEA3,0.8057142857142857,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,123,125,KEA3,0.5857142857142857,3,CAMK,RAD53,NA,CHEK2
CHUK,151.33333333333334,161,KEA3,0.46,2,OTHER,IKK,NA,CHUK
CLK1,90.5,87,KEA3,0.7171428571428572,3,CMGC,CLK,NA,CLK1
CLK2,95.5,94,KEA3,0.6942857142857143,3,CMGC,CLK,NA,CLK2
CLK3,188,199,KEA3,0.34285714285714286,2,CMGC,CLK,NA,CLK3
CLK4,326,299,KEA3,0.02857142857142857,1,CMGC,CLK,NA,CLK4
CSF1R,277,271,KEA3,0.10857142857142857,1,TK,PDGFR,NA,CSF1R
CSK,20.333333333333332,10,KEA3,0.9714285714285714,4,TK,CSK,NA,CSK
CSNK1A1,150.66666666666666,159,KEA3,0.4657142857142857,2,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,278,272,KEA3,0.10571428571428572,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,118.66666666666667,119,KEA3,0.6114285714285714,3,CK1,CK1,CK1-D,CSNK1D
CSNK1E,124.66666666666667,129,KEA3,0.5742857142857143,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,228,239,KEA3,0.22,1,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,180,191,KEA3,0.3657142857142857,2,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,168,177,KEA3,0.4085714285714286,2,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,70.33333333333333,65,KEA3,0.7942857142857143,4,CMGC,CK2,NA,CSNK2A1
CSNK2A2,119,120,KEA3,0.6028571428571429,3,CMGC,CK2,NA,CSNK2A2
DAPK1,186.66666666666666,198,KEA3,0.3457142857142857,2,CAMK,DAPK,DAPK,DAPK1
DAPK3,211,221,KEA3,0.27714285714285714,2,CAMK,DAPK,DAPK,DAPK3
DCLK1,179,189,KEA3,0.37142857142857144,2,CAMK,DCAMKL,NA,DCLK1
DDR1,158.5,167,KEA3,0.44285714285714284,2,TK,DDR,NA,DDR1
DDR2,18,8,KEA3,0.98,4,TK,DDR,NA,DDR2
DMPK,202,214,KEA3,0.29714285714285715,2,AGC,DMPK,GEK,DMPK
DYRK1A,163.33333333333334,174,KEA3,0.41714285714285715,2,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,136.33333333333334,145,KEA3,0.52,3,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,85.66666666666667,80,KEA3,0.7428571428571429,3,CMGC,DYRK,DYRK2,DYRK2
DYRK3,208,220,KEA3,0.28,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,76,70,KEA3,0.7742857142857142,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,218.5,228,KEA3,0.2571428571428571,2,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,26.666666666666664,14,KEA3,0.96,4,TK,EGFR,NA,EGFR
EIF2AK1,322,296,KEA3,0.037142857142857144,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,79.66666666666667,72,KEA3,0.7657142857142857,4,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,337,307,KEA3,0.005714285714285714,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,219,229,KEA3,0.2542857142857143,2,TK,EPH,NA,EPHA2
EPHA3,64,58,KEA3,0.8171428571428572,4,TK,EPH,NA,EPHA3
EPHA4,280,273,KEA3,0.10285714285714286,1,TK,EPH,NA,EPHA4
EPHA8,336,306,KEA3,0.008571428571428572,1,TK,EPH,NA,EPHA8
EPHB1,259,259,KEA3,0.1457142857142857,1,TK,EPH,NA,EPHB1
EPHB2,221,232,KEA3,0.24285714285714285,1,TK,EPH,NA,EPHB2
EPHB3,61,52,KEA3,0.8371428571428572,4,TK,EPH,NA,EPHB3
ERBB2,40,28,KEA3,0.9171428571428571,4,TK,EGFR,NA,ERBB2
ERBB4,191,202,KEA3,0.3342857142857143,2,TK,EGFR,NA,ERBB4
FASTK,198,211,KEA3,0.3057142857142857,2,ATYPICAL,FAST,NA,FASTK
FER,34,21,KEA3,0.9371428571428572,4,TK,FER,NA,FER
FES,112,111,KEA3,0.64,3,TK,FER,NA,FES
FGFR1,77.66666666666667,71,KEA3,0.7714285714285715,4,TK,FGFR,NA,FGFR1
FGFR2,117,116,KEA3,0.6228571428571429,3,TK,FGFR,NA,FGFR2
FGFR3,102.5,104,KEA3,0.6657142857142857,3,TK,FGFR,NA,FGFR3
FGFR4,42.5,32,KEA3,0.9057142857142857,4,TK,FGFR,NA,FGFR4
FGR,61,52,KEA3,0.8371428571428572,4,TK,SRC,SRCA,FGR
FLT1,183,194,KEA3,0.35714285714285715,2,TK,VEGFR,NA,FLT1
FLT3,3,2,KEA3,0.9971428571428571,4,TK,PDGFR,NA,FLT3
FLT4,128,133,KEA3,0.56,3,TK,VEGFR,NA,FLT4
FRK,169.5,179,KEA3,0.40285714285714286,2,TK,SRC,FRK,FRK
FYN,23.666666666666668,13,KEA3,0.9628571428571429,4,TK,SRC,SRCA,FYN
GRK1,332,303,KEA3,0.017142857142857144,1,AGC,GRK,GRK,GRK1
GRK2,57,48,KEA3,0.8542857142857143,4,AGC,GRK,BARK,GRK2
GRK3,233,242,KEA3,0.20857142857142857,1,AGC,GRK,BARK,GRK3
GRK5,149,156,KEA3,0.47714285714285715,2,AGC,GRK,GRK,GRK5
GRK6,154.33333333333334,165,KEA3,0.44857142857142857,2,AGC,GRK,GRK,GRK6
GSK3A,119,120,KEA3,0.6028571428571429,3,CMGC,GSK,NA,GSK3A
GSK3B,107.33333333333333,108,KEA3,0.6485714285714286,3,CMGC,GSK,NA,GSK3B
HASPIN,222,233,KEA3,0.24,1,OTHER,HASPIN,NA,HASPIN
HCK,84,78,KEA3,0.7485714285714286,3,TK,SRC,SRCB,HCK
HIPK1,128,133,KEA3,0.56,3,CMGC,DYRK,HIPK,HIPK1
HIPK2,171.66666666666666,182,KEA3,0.3942857142857143,2,CMGC,DYRK,HIPK,HIPK2
HIPK3,310,287,KEA3,0.06285714285714286,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,173,183,KEA3,0.3914285714285714,2,CMGC,DYRK,HIPK,HIPK4
ICK,297,284,KEA3,0.07142857142857142,1,CMGC,RCK,NA,CILK1
IGF1R,42.333333333333336,31,KEA3,0.9085714285714286,4,TK,INSR,NA,IGF1R
IKBKB,71,66,KEA3,0.7914285714285715,4,OTHER,IKK,NA,IKBKB
IKBKE,140,148,KEA3,0.5057142857142857,3,OTHER,IKK,NA,IKBKE
ILK,89.33333333333333,84,KEA3,0.7285714285714285,3,TKL,MLK,ILK,ILK
INSR,14.666666666666666,6,KEA3,0.9857142857142858,4,TK,INSR,NA,INSR
IRAK1,119.5,121,KEA3,0.6,3,TKL,IRAK,NA,IRAK1
IRAK3,263,263,KEA3,0.13142857142857142,1,TKL,IRAK,NA,IRAK3
IRAK4,255,255,KEA3,0.15714285714285714,1,TKL,IRAK,NA,IRAK4
ITK,29,18,KEA3,0.9485714285714286,4,TK,TEC,NA,ITK
JAK1,86.5,81,KEA3,0.74,3,TK,JAKA,NA,JAK1
JAK2,39.333333333333336,26,KEA3,0.9228571428571428,4,TK,JAKA,NA,JAK2
JAK3,28.666666666666668,17,KEA3,0.9514285714285714,4,TK,JAKA,NA,JAK3
KDR,190,201,KEA3,0.33714285714285713,2,TK,VEGFR,NA,KDR
KIT,54,44,KEA3,0.8657142857142858,4,TK,PDGFR,NA,KIT
KSR1,151,160,KEA3,0.46285714285714286,2,TKL,RAF,KSR,KSR1
KSR2,227,237,KEA3,0.2257142857142857,1,TKL,RAF,KSR,KSR2
LATS1,186.33333333333334,197,KEA3,0.3485714285714286,2,AGC,NDR,NA,LATS1
LATS2,116.5,114,KEA3,0.6285714285714286,3,AGC,NDR,NA,LATS2
LCK,15.333333333333334,7,KEA3,0.9828571428571429,4,TK,SRC,SRCB,LCK
LIMK1,257,257,KEA3,0.15142857142857144,1,TKL,LISK,LIMK,LIMK1
LIMK2,44.5,35,KEA3,0.8971428571428571,4,TKL,LISK,LIMK,LIMK2
LRRK2,124.5,128,KEA3,0.5771428571428572,3,TKL,LRRK,NA,LRRK2
LYN,62.333333333333336,55,KEA3,0.8285714285714286,4,TK,SRC,SRCB,LYN
MAK,165,175,KEA3,0.4142857142857143,2,CMGC,RCK,NA,MAK
MAP2K1,57.333333333333336,49,KEA3,0.8514285714285714,4,STE,STE7,MEK1,MAP2K1
MAP2K2,92,89,KEA3,0.7114285714285714,3,STE,STE7,MEK1,MAP2K2
MAP2K3,176,186,KEA3,0.38285714285714284,2,STE,STE7,MEK3,MAP2K3
MAP2K4,66,60,KEA3,0.8114285714285714,4,STE,STE7,MEK4,MAP2K4
MAP2K6,61.33333333333333,53,KEA3,0.8342857142857143,4,STE,STE7,MEK3,MAP2K6
MAP2K7,132,138,KEA3,0.5428571428571428,3,STE,STE7,MEK7,MAP2K7
MAP3K1,282,275,KEA3,0.09714285714285714,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,251,252,KEA3,0.16857142857142857,1,TKL,MLK,MLK,MAP3K10
MAP3K11,193,205,KEA3,0.32285714285714284,2,TKL,MLK,MLK,MAP3K11
MAP3K13,223.5,235,KEA3,0.2342857142857143,1,TKL,MLK,LZK,MAP3K13
MAP3K14,182,193,KEA3,0.36,2,STE,STE-UNIQUE,NA,MAP3K14
MAP3K20,307,285,KEA3,0.06857142857142857,1,TKL,MLK,ZAK,MAP3K20
MAP3K3,295,282,KEA3,0.07714285714285714,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,290,280,KEA3,0.08285714285714285,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,75,68,KEA3,0.7857142857142857,4,STE,STE11,ASK,MAP3K5
MAP3K6,216,226,KEA3,0.26285714285714284,2,STE,STE11,ASK,MAP3K6
MAP3K7,117.33333333333333,117,KEA3,0.62,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,140,148,KEA3,0.5057142857142857,3,STE,STE-UNIQUE,NA,MAP3K8
MAP4K1,163,173,KEA3,0.42,2,STE,STE20,KHS,MAP4K1
MAP4K2,146.5,152,KEA3,0.49142857142857144,2,STE,STE20,KHS,MAP4K2
MAP4K3,253,253,KEA3,0.1657142857142857,1,STE,STE20,KHS,MAP4K3
MAP4K4,262,262,KEA3,0.13714285714285715,1,STE,STE20,MSN,MAP4K4
MAP4K5,147.5,155,KEA3,0.4828571428571429,2,STE,STE20,KHS,MAP4K5
MAPK1,52.333333333333336,43,KEA3,0.8685714285714285,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,117.66666666666667,118,KEA3,0.6142857142857143,3,CMGC,MAPK,JNK,MAPK10
MAPK11,72.33333333333333,67,KEA3,0.7885714285714286,4,CMGC,MAPK,P38,MAPK11
MAPK12,122,124,KEA3,0.5885714285714285,3,CMGC,MAPK,P38,MAPK12
MAPK13,162.33333333333334,172,KEA3,0.4257142857142857,2,CMGC,MAPK,P38,MAPK13
MAPK14,44.666666666666664,36,KEA3,0.8942857142857142,4,CMGC,MAPK,P38,MAPK14
MAPK15,39,25,KEA3,0.9257142857142857,4,CMGC,MAPK,ERK7,MAPK15
MAPK3,45,37,KEA3,0.8885714285714286,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,243,246,KEA3,0.19428571428571428,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,136,144,KEA3,0.5228571428571429,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,62.33333333333333,54,KEA3,0.8314285714285714,4,CMGC,MAPK,JNK,MAPK8
MAPK9,103.66666666666667,107,KEA3,0.6514285714285715,3,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,125.66666666666667,130,KEA3,0.5714285714285714,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,313,288,KEA3,0.06,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,97.66666666666667,97,KEA3,0.6857142857142857,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,176.33333333333334,187,KEA3,0.38,2,CAMK,CAMKL,MARK,MARK2
MARK3,205.66666666666666,218,KEA3,0.2857142857142857,2,CAMK,CAMKL,MARK,MARK3
MARK4,335,305,KEA3,0.011428571428571429,1,CAMK,CAMKL,MARK,MARK4
MAST1,245,248,KEA3,0.18857142857142858,1,AGC,MAST,MAST,MAST1
MAST2,321,295,KEA3,0.04,1,AGC,MAST,MAST,MAST2
MATK,95,93,KEA3,0.6971428571428572,3,TK,CSK,NA,MATK
MELK,250,251,KEA3,0.17142857142857143,1,CAMK,CAMKL,MELK,MELK
MERTK,52,41,KEA3,0.8742857142857143,4,TK,AXL,NA,MERTK
MET,27,15,KEA3,0.9571428571428572,4,TK,MET,NA,MET
MKNK1,195.33333333333334,207,KEA3,0.3171428571428571,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,249,250,KEA3,0.17714285714285713,1,CAMK,MAPKAPK,MNK,MKNK2
MOK,144,151,KEA3,0.49714285714285716,2,CMGC,RCK,NA,MOK
MOS,316,291,KEA3,0.05142857142857143,1,OTHER,MOS,NA,MOS
MST1R,119,120,KEA3,0.6028571428571429,3,TK,MET,NA,MST1R
MTOR,122,124,KEA3,0.5885714285714285,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,194.5,206,KEA3,0.32,2,CAMK,MLCK,NA,MYLK2
MYO3A,237,244,KEA3,0.2,1,STE,STE20,NINAC,MYO3A
NEK10,270,267,KEA3,0.12,1,OTHER,NEK,NEK10,NEK10
NEK11,320,294,KEA3,0.04285714285714286,1,OTHER,NEK,NEK11,NEK11
NEK2,103.66666666666667,107,KEA3,0.6514285714285715,3,OTHER,NEK,NEK2,NEK2
NEK3,174,185,KEA3,0.38571428571428573,2,OTHER,NEK,NEK1,NEK3
NEK4,221,232,KEA3,0.24285714285714285,1,OTHER,NEK,NEK4,NEK4
NEK6,116,113,KEA3,0.6314285714285715,3,OTHER,NEK,NEK6,NEK6
NEK8,220.5,231,KEA3,0.24857142857142858,1,OTHER,NEK,NEK8,NEK8
NEK9,93.5,91,KEA3,0.7057142857142857,3,OTHER,NEK,NEK8,NEK9
NIM1K,263,263,KEA3,0.13142857142857142,1,CAMK,CAMKL,NIM1,NIM1K
NLK,173.66666666666666,184,KEA3,0.38857142857142857,2,CMGC,MAPK,NMO,NLK
NPR2,90,86,KEA3,0.72,3,RGC,RGC,NA,NPR2
NRBP2,227,237,KEA3,0.2257142857142857,1,OTHER,NRBP,NA,NRBP2
NTRK1,7,4,KEA3,0.9914285714285714,4,TK,TRK,NA,NTRK1
NTRK2,286,278,KEA3,0.08857142857142856,1,TK,TRK,NA,NTRK2
NTRK3,169,178,KEA3,0.4057142857142857,2,TK,TRK,NA,NTRK3
NUAK1,161.66666666666666,170,KEA3,0.43142857142857144,2,CAMK,CAMKL,NUAK,NUAK1
NUAK2,267,265,KEA3,0.12571428571428572,1,CAMK,CAMKL,NUAK,NUAK2
OXSR1,275.5,270,KEA3,0.11142857142857143,1,STE,STE20,FRAY,OXSR1
PAK1,65,59,KEA3,0.8142857142857143,4,STE,STE20,PAKA,PAK1
PAK2,117.66666666666667,118,KEA3,0.6142857142857143,3,STE,STE20,PAKA,PAK2
PAK3,153,164,KEA3,0.4514285714285714,2,STE,STE20,PAKA,PAK3
PAK4,41.666666666666664,30,KEA3,0.9114285714285715,4,STE,STE20,PAKB,PAK4
PAK5,281,274,KEA3,0.1,1,STE,STE20,PAKB,PAK5
PAK6,150,158,KEA3,0.4685714285714286,2,STE,STE20,PAKB,PAK6
PASK,234,243,KEA3,0.2057142857142857,1,CAMK,CAMKL,PASK,PASK
PBK,213,223,KEA3,0.2714285714285714,2,OTHER,TOPK,NA,PBK
PDGFRA,34,21,KEA3,0.9371428571428572,4,TK,PDGFR,NA,PDGFRA
PDGFRB,21.666666666666668,12,KEA3,0.9657142857142857,4,TK,PDGFR,NA,PDGFRB
PDIK1L,315,290,KEA3,0.054285714285714284,1,OTHER,NKF4,NA,PDIK1L
PDK1,63.5,57,KEA3,0.8228571428571428,4,ATYPICAL,PDHK,PDHK,PDK1
PDPK1,38.5,24,KEA3,0.9285714285714286,4,AGC,PDK1,NA,PDPK1
PIK3CA,2,1,KEA3,1,4,NA,NA,NA,PIK3CA
PIK3CB,256,256,KEA3,0.15428571428571428,1,NA,NA,NA,PIK3CB
PIK3CG,285,277,KEA3,0.09142857142857143,1,NA,NA,NA,PIK3CG
PIK3R4,142,149,KEA3,0.5028571428571429,3,OTHER,VPS15,NA,PIK3R4
PIM1,95,93,KEA3,0.6971428571428572,3,CAMK,PIM,NA,PIM1
PIM2,87.5,82,KEA3,0.7371428571428571,3,CAMK,PIM,NA,PIM2
PINK1,152,162,KEA3,0.45714285714285713,2,OTHER,NKF2,NA,PINK1
PKMYT1,244,247,KEA3,0.19142857142857142,1,OTHER,WEE,NA,PKMYT1
PKN1,68.66666666666667,63,KEA3,0.8028571428571428,4,AGC,PKN,NA,PKN1
PLK1,103.33333333333333,105,KEA3,0.66,3,OTHER,PLK,PLK1,PLK1
PLK2,163,173,KEA3,0.42,2,OTHER,PLK,PLK2,PLK2
PLK3,147,154,KEA3,0.4857142857142857,2,OTHER,PLK,PLK2,PLK3
PLK4,138,146,KEA3,0.5171428571428571,3,OTHER,PLK,SAK,PLK4
PNCK,52,41,KEA3,0.8742857142857143,4,CAMK,CAMK1,NA,PNCK
PRKAA1,66.33333333333333,61,KEA3,0.8085714285714286,4,CAMK,CAMKL,AMPK,PRKAA1
PRKAA2,139,147,KEA3,0.5114285714285715,3,CAMK,CAMKL,AMPK,PRKAA2
PRKACA,52.33333333333333,42,KEA3,0.8714285714285714,4,AGC,PKA,NA,PRKACA
PRKACB,259.5,260,KEA3,0.14285714285714285,1,AGC,PKA,NA,PRKACB
PRKCA,45.66666666666667,38,KEA3,0.8857142857142857,4,AGC,PKC,ALPHA,PRKCA
PRKCB,21,11,KEA3,0.9685714285714285,4,AGC,PKC,ALPHA,PRKCB
PRKCD,47.666666666666664,39,KEA3,0.8828571428571429,4,AGC,PKC,DELTA,PRKCD
PRKCE,70.33333333333333,65,KEA3,0.7942857142857143,4,AGC,PKC,ETA,PRKCE
PRKCG,51.666666666666664,40,KEA3,0.88,4,AGC,PKC,ALPHA,PRKCG
PRKCH,19.333333333333332,9,KEA3,0.9742857142857143,4,AGC,PKC,ETA,PRKCH
PRKCI,129.66666666666666,134,KEA3,0.5571428571428572,3,AGC,PKC,IOTA,PRKCI
PRKCQ,61,52,KEA3,0.8371428571428572,4,AGC,PKC,DELTA,PRKCQ
PRKCZ,94.33333333333333,92,KEA3,0.7028571428571428,3,AGC,PKC,IOTA,PRKCZ
PRKD1,41,29,KEA3,0.9142857142857143,4,CAMK,PKD,NA,PRKD1
PRKD2,188.66666666666666,200,KEA3,0.34,2,CAMK,PKD,NA,PRKD2
