Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
CAMK2B,213.5,211,KEA3,0.27714285714285714,2,CAMK,CAMK2,NA,CAMK2B
CAMK2D,115.66666666666667,121,KEA3,0.5971428571428572,3,CAMK,CAMK2,NA,CAMK2D
CAMK2G,81,74,KEA3,0.7571428571428571,4,CAMK,CAMK2,NA,CAMK2G
CAMK4,150.66666666666666,153,KEA3,0.4742857142857143,2,CAMK,CAMK1,NA,CAMK4
CAMKK1,152.33333333333334,157,KEA3,0.46285714285714286,2,OTHER,CAMKK,META,CAMKK1
CAMKK2,191,194,KEA3,0.34,2,OTHER,CAMKK,META,CAMKK2
CDC42BPA,296,272,KEA3,0.06857142857142857,1,AGC,DMPK,GEK,CDC42BPA
CDC7,215.5,213,KEA3,0.26857142857142857,2,OTHER,CDC7,NA,CDC7
CDK1,105.5,105,KEA3,0.66,3,CMGC,CDK,CDC2,CDK1
CDK11A,279,261,KEA3,0.1,1,NA,NA,NA,CDK11A
CDK12,282,262,KEA3,0.09714285714285714,1,CMGC,CDK,CRK7,CDK12
CDK15,225,220,KEA3,0.24,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,44,30,KEA3,0.9,4,CMGC,CDK,PCTAIRE,CDK16
CDK18,253,242,KEA3,0.16285714285714287,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,227,222,KEA3,0.22857142857142856,1,CMGC,CDK,CDK8,CDK19
CDK2,128.33333333333334,131,KEA3,0.5571428571428572,3,CMGC,CDK,CDC2,CDK2
CDK20,263,249,KEA3,0.13714285714285715,1,CMGC,CDK,CCRK,CDK20
CDK3,88.33333333333333,82,KEA3,0.7314285714285714,3,CMGC,CDK,CDC2,CDK3
CDK4,86.33333333333333,78,KEA3,0.7457142857142857,3,CMGC,CDK,CDK4,CDK4
CDK5,62.66666666666667,51,KEA3,0.8314285714285714,4,CMGC,CDK,CDK5,CDK5
CDK6,106,106,KEA3,0.6571428571428571,3,CMGC,CDK,CDK4,CDK6
CDK7,101.33333333333333,103,KEA3,0.6657142857142857,3,CMGC,CDK,CDK7,CDK7
CDK8,231.5,226,KEA3,0.21714285714285714,1,CMGC,CDK,CDK8,CDK8
CDK9,113.66666666666667,116,KEA3,0.62,3,CMGC,CDK,CDK9,CDK9
CDKL3,317,279,KEA3,0.04857142857142857,1,CMGC,CDKL,NA,CDKL3
CDKL5,130,135,KEA3,0.5457142857142857,3,CMGC,CDKL,NA,CDKL5
CHEK1,70,60,KEA3,0.8057142857142857,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,115.66666666666667,121,KEA3,0.5971428571428572,3,CAMK,RAD53,NA,CHEK2
CHUK,145.66666666666666,149,KEA3,0.49142857142857144,2,OTHER,IKK,NA,CHUK
CLK1,93,91,KEA3,0.7,3,CMGC,CLK,NA,CLK1
CLK2,96.5,95,KEA3,0.6885714285714286,3,CMGC,CLK,NA,CLK2
CLK3,177.5,181,KEA3,0.38571428571428573,2,CMGC,CLK,NA,CLK3
CLK4,326,286,KEA3,0.02857142857142857,1,CMGC,CLK,NA,CLK4
CSF1R,335,292,KEA3,0.011428571428571429,1,TK,PDGFR,NA,CSF1R
CSK,32.666666666666664,20,KEA3,0.94,4,TK,CSK,NA,CSK
CSNK1A1,148.33333333333334,152,KEA3,0.47714285714285715,2,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,276,259,KEA3,0.10571428571428572,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,114.66666666666667,119,KEA3,0.6085714285714285,3,CK1,CK1,CK1-D,CSNK1D
CSNK1E,121.66666666666667,125,KEA3,0.5828571428571429,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,225.5,221,KEA3,0.23714285714285716,1,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,206.5,206,KEA3,0.3,2,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,229,223,KEA3,0.2257142857142857,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,107.66666666666667,108,KEA3,0.6514285714285715,3,CMGC,CK2,NA,CSNK2A1
CSNK2A2,112.66666666666667,114,KEA3,0.6314285714285715,3,CMGC,CK2,NA,CSNK2A2
DAPK1,186.33333333333334,193,KEA3,0.34285714285714286,2,CAMK,DAPK,DAPK,DAPK1
DAPK3,209.66666666666666,207,KEA3,0.29714285714285715,2,CAMK,DAPK,DAPK,DAPK3
DCLK1,160,164,KEA3,0.44,2,CAMK,DCAMKL,NA,DCLK1
DDR1,128.5,132,KEA3,0.5542857142857143,3,TK,DDR,NA,DDR1
DDR2,14,7,KEA3,0.98,4,TK,DDR,NA,DDR2
DMPK,184,188,KEA3,0.36,2,AGC,DMPK,GEK,DMPK
DYRK1A,163,168,KEA3,0.42857142857142855,2,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,128.66666666666666,133,KEA3,0.5514285714285714,3,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,82.33333333333333,76,KEA3,0.7514285714285714,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,203,204,KEA3,0.30857142857142855,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,75.5,67,KEA3,0.78,4,CMGC,DYRK,DYRK2,DYRK4
EEF2K,225,220,KEA3,0.24,1,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,25.333333333333336,13,KEA3,0.9628571428571429,4,TK,EGFR,NA,EGFR
EIF2AK1,323,284,KEA3,0.03428571428571429,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,145.33333333333334,148,KEA3,0.4942857142857143,2,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,337,294,KEA3,0.005714285714285714,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,213,210,KEA3,0.28285714285714286,2,TK,EPH,NA,EPHA2
EPHA3,92.5,90,KEA3,0.7028571428571428,3,TK,EPH,NA,EPHA3
EPHA4,278,260,KEA3,0.10285714285714286,1,TK,EPH,NA,EPHA4
EPHA8,336,293,KEA3,0.008571428571428572,1,TK,EPH,NA,EPHA8
EPHB1,257,245,KEA3,0.15428571428571428,1,TK,EPH,NA,EPHB1
EPHB2,239,231,KEA3,0.19714285714285715,1,TK,EPH,NA,EPHB2
EPHB3,42,29,KEA3,0.9028571428571428,4,TK,EPH,NA,EPHB3
ERBB2,55.5,43,KEA3,0.8571428571428571,4,TK,EGFR,NA,ERBB2
ERBB4,212,209,KEA3,0.2857142857142857,2,TK,EGFR,NA,ERBB4
FASTK,225,220,KEA3,0.24,1,ATYPICAL,FAST,NA,FASTK
FER,11.5,5,KEA3,0.9885714285714285,4,TK,FER,NA,FER
FES,113,115,KEA3,0.6228571428571429,3,TK,FER,NA,FES
FGFR1,70.33333333333333,61,KEA3,0.8,4,TK,FGFR,NA,FGFR1
FGFR2,146,150,KEA3,0.4857142857142857,2,TK,FGFR,NA,FGFR2
FGFR3,91,87,KEA3,0.7114285714285714,3,TK,FGFR,NA,FGFR3
FGFR4,29,16,KEA3,0.9514285714285714,4,TK,FGFR,NA,FGFR4
FGR,66,56,KEA3,0.8171428571428572,4,TK,SRC,SRCA,FGR
FLT1,197,198,KEA3,0.32571428571428573,2,TK,VEGFR,NA,FLT1
FLT3,13,6,KEA3,0.9828571428571429,4,TK,PDGFR,NA,FLT3
FLT4,159,162,KEA3,0.44571428571428573,2,TK,VEGFR,NA,FLT4
FRK,192.5,196,KEA3,0.3342857142857143,2,TK,SRC,FRK,FRK
FYN,40.666666666666664,28,KEA3,0.9085714285714286,4,TK,SRC,SRCA,FYN
GRK1,332,290,KEA3,0.017142857142857144,1,AGC,GRK,GRK,GRK1
GRK2,52.333333333333336,39,KEA3,0.8685714285714285,4,AGC,GRK,BARK,GRK2
GRK3,233.5,228,KEA3,0.20857142857142857,1,AGC,GRK,BARK,GRK3
GRK5,144.66666666666666,147,KEA3,0.49714285714285716,2,AGC,GRK,GRK,GRK5
GRK6,147.66666666666666,151,KEA3,0.4828571428571429,2,AGC,GRK,GRK,GRK6
GSK3A,113,115,KEA3,0.6228571428571429,3,CMGC,GSK,NA,GSK3A
GSK3B,102.66666666666667,104,KEA3,0.6628571428571428,3,CMGC,GSK,NA,GSK3B
HASPIN,222,217,KEA3,0.2542857142857143,2,OTHER,HASPIN,NA,HASPIN
HCK,80.66666666666667,73,KEA3,0.76,4,TK,SRC,SRCB,HCK
HIPK1,112.5,113,KEA3,0.6342857142857142,3,CMGC,DYRK,HIPK,HIPK1
HIPK2,171.33333333333334,174,KEA3,0.4057142857142857,2,CMGC,DYRK,HIPK,HIPK2
HIPK3,311,275,KEA3,0.06,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,151.5,155,KEA3,0.4685714285714286,2,CMGC,DYRK,HIPK,HIPK4
ICK,266,252,KEA3,0.12857142857142856,1,CMGC,RCK,NA,CILK1
IGF1R,36.333333333333336,23,KEA3,0.9285714285714286,4,TK,INSR,NA,IGF1R
IKBKB,69.33333333333333,59,KEA3,0.8085714285714286,4,OTHER,IKK,NA,IKBKB
IKBKE,121.33333333333333,124,KEA3,0.5857142857142857,3,OTHER,IKK,NA,IKBKE
ILK,75,66,KEA3,0.7828571428571428,4,TKL,MLK,ILK,ILK
INSR,29,16,KEA3,0.9514285714285714,4,TK,INSR,NA,INSR
IRAK1,98.5,97,KEA3,0.6828571428571428,3,TKL,IRAK,NA,IRAK1
IRAK3,263,249,KEA3,0.13714285714285715,1,TKL,IRAK,NA,IRAK3
IRAK4,264,250,KEA3,0.13428571428571429,1,TKL,IRAK,NA,IRAK4
ITK,29.666666666666668,18,KEA3,0.9457142857142857,4,TK,TEC,NA,ITK
JAK1,81.5,75,KEA3,0.7542857142857143,4,TK,JAKA,NA,JAK1
JAK2,33,21,KEA3,0.9371428571428572,4,TK,JAKA,NA,JAK2
JAK3,19.333333333333332,10,KEA3,0.9714285714285714,4,TK,JAKA,NA,JAK3
KDR,204,205,KEA3,0.3028571428571429,2,TK,VEGFR,NA,KDR
KIT,49,34,KEA3,0.8857142857142857,4,TK,PDGFR,NA,KIT
KSR1,136,141,KEA3,0.5257142857142857,3,TKL,RAF,KSR,KSR1
KSR2,198,200,KEA3,0.32,2,TKL,RAF,KSR,KSR2
LATS1,184.33333333333334,189,KEA3,0.35714285714285715,2,AGC,NDR,NA,LATS1
LATS2,134.5,138,KEA3,0.5371428571428571,3,AGC,NDR,NA,LATS2
LCK,16.666666666666668,8,KEA3,0.9771428571428571,4,TK,SRC,SRCB,LCK
LIMK1,267,253,KEA3,0.12571428571428572,1,TKL,LISK,LIMK,LIMK1
LIMK2,36.5,24,KEA3,0.9257142857142857,4,TKL,LISK,LIMK,LIMK2
LRRK2,120,123,KEA3,0.5914285714285714,3,TKL,LRRK,NA,LRRK2
LYN,74,65,KEA3,0.7857142857142857,4,TK,SRC,SRCB,LYN
MAK,224,219,KEA3,0.24857142857142858,1,CMGC,RCK,NA,MAK
MAP2K1,49.333333333333336,35,KEA3,0.8828571428571429,4,STE,STE7,MEK1,MAP2K1
MAP2K2,77.5,70,KEA3,0.7685714285714286,4,STE,STE7,MEK1,MAP2K2
MAP2K3,176,179,KEA3,0.3914285714285714,2,STE,STE7,MEK3,MAP2K3
MAP2K4,72,62,KEA3,0.7971428571428572,4,STE,STE7,MEK4,MAP2K4
MAP2K6,60.33333333333333,49,KEA3,0.84,4,STE,STE7,MEK3,MAP2K6
MAP2K7,109,110,KEA3,0.6428571428571429,3,STE,STE7,MEK7,MAP2K7
MAP3K1,260,247,KEA3,0.1457142857142857,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,246,236,KEA3,0.18285714285714286,1,TKL,MLK,MLK,MAP3K10
MAP3K11,186,192,KEA3,0.3457142857142857,2,TKL,MLK,MLK,MAP3K11
MAP3K13,233.5,228,KEA3,0.20857142857142857,1,TKL,MLK,LZK,MAP3K13
MAP3K14,171.33333333333334,174,KEA3,0.4057142857142857,2,STE,STE-UNIQUE,NA,MAP3K14
MAP3K20,308,273,KEA3,0.06571428571428571,1,TKL,MLK,ZAK,MAP3K20
MAP3K3,265,251,KEA3,0.13142857142857142,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,290,268,KEA3,0.08,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,61.666666666666664,50,KEA3,0.8342857142857143,4,STE,STE11,ASK,MAP3K5
MAP3K6,202,203,KEA3,0.31142857142857144,2,STE,STE11,ASK,MAP3K6
MAP3K7,128.33333333333334,131,KEA3,0.5571428571428572,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,164.5,170,KEA3,0.4228571428571429,2,STE,STE-UNIQUE,NA,MAP3K8
MAP4K1,180,183,KEA3,0.38,2,STE,STE20,KHS,MAP4K1
MAP4K2,134,137,KEA3,0.54,3,STE,STE20,KHS,MAP4K2
MAP4K3,249,239,KEA3,0.17142857142857143,1,STE,STE20,KHS,MAP4K3
MAP4K4,284,264,KEA3,0.09142857142857143,1,STE,STE20,MSN,MAP4K4
MAP4K5,144,146,KEA3,0.5,3,STE,STE20,KHS,MAP4K5
MAPK1,54.66666666666667,42,KEA3,0.86,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,121.33333333333333,124,KEA3,0.5857142857142857,3,CMGC,MAPK,JNK,MAPK10
MAPK11,73.33333333333333,64,KEA3,0.7914285714285715,4,CMGC,MAPK,P38,MAPK11
MAPK12,123.66666666666667,127,KEA3,0.5771428571428572,3,CMGC,MAPK,P38,MAPK12
MAPK13,167.33333333333334,171,KEA3,0.42,2,CMGC,MAPK,P38,MAPK13
MAPK14,54,40,KEA3,0.8657142857142858,4,CMGC,MAPK,P38,MAPK14
MAPK15,50,36,KEA3,0.88,4,CMGC,MAPK,ERK7,MAPK15
MAPK3,51.33333333333333,38,KEA3,0.8714285714285714,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,252,240,KEA3,0.16857142857142857,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,159,162,KEA3,0.44571428571428573,2,CMGC,MAPK,ERK5,MAPK7
MAPK8,76.66666666666667,69,KEA3,0.7742857142857142,4,CMGC,MAPK,JNK,MAPK8
MAPK9,91,87,KEA3,0.7114285714285714,3,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,126.66666666666667,129,KEA3,0.5657142857142857,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,314,276,KEA3,0.05714285714285714,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,99.66666666666667,101,KEA3,0.6714285714285714,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,177.33333333333334,180,KEA3,0.38857142857142857,2,CAMK,CAMKL,MARK,MARK2
MARK3,204,205,KEA3,0.3028571428571429,2,CAMK,CAMKL,MARK,MARK3
MARK4,334,291,KEA3,0.014285714285714285,1,CAMK,CAMKL,MARK,MARK4
MAST1,236.5,230,KEA3,0.2,1,AGC,MAST,MAST,MAST1
MAST2,322,283,KEA3,0.037142857142857144,1,AGC,MAST,MAST,MAST2
MATK,114,117,KEA3,0.6171428571428571,3,TK,CSK,NA,MATK
MELK,259,246,KEA3,0.14857142857142858,1,CAMK,CAMKL,MELK,MELK
MERTK,48,32,KEA3,0.8914285714285715,4,TK,AXL,NA,MERTK
MET,8.666666666666666,3,KEA3,0.9942857142857143,4,TK,MET,NA,MET
MKNK1,185.33333333333334,190,KEA3,0.35428571428571426,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,248.5,238,KEA3,0.17714285714285713,1,CAMK,MAPKAPK,MNK,MKNK2
MOK,236,229,KEA3,0.20285714285714285,1,CMGC,RCK,NA,MOK
MOS,316,278,KEA3,0.05142857142857143,1,OTHER,MOS,NA,MOS
MST1R,144,146,KEA3,0.5,3,TK,MET,NA,MST1R
MTOR,115.66666666666667,121,KEA3,0.5971428571428572,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,193,197,KEA3,0.3314285714285714,2,CAMK,MLCK,NA,MYLK2
MYO3A,243,235,KEA3,0.18571428571428572,1,STE,STE20,NINAC,MYO3A
NEK10,295,271,KEA3,0.07142857142857142,1,OTHER,NEK,NEK10,NEK10
NEK11,321,282,KEA3,0.04,1,OTHER,NEK,NEK11,NEK11
NEK2,98.66666666666667,98,KEA3,0.68,3,OTHER,NEK,NEK2,NEK2
NEK3,162,167,KEA3,0.43142857142857144,2,OTHER,NEK,NEK1,NEK3
NEK4,217,214,KEA3,0.26571428571428574,2,OTHER,NEK,NEK4,NEK4
NEK6,63.666666666666664,53,KEA3,0.8257142857142857,4,OTHER,NEK,NEK6,NEK6
NEK8,221.5,216,KEA3,0.26,2,OTHER,NEK,NEK8,NEK8
NEK9,86,77,KEA3,0.7485714285714286,3,OTHER,NEK,NEK8,NEK9
NIM1K,274,257,KEA3,0.11428571428571428,1,CAMK,CAMKL,NIM1,NIM1K
NLK,172.33333333333334,176,KEA3,0.4,2,CMGC,MAPK,NMO,NLK
NPR2,80,72,KEA3,0.7628571428571429,4,RGC,RGC,NA,NPR2
NRBP2,227,222,KEA3,0.22857142857142856,1,OTHER,NRBP,NA,NRBP2
NTRK1,11,4,KEA3,0.9914285714285714,4,TK,TRK,NA,NTRK1
NTRK2,286,266,KEA3,0.08571428571428572,1,TK,TRK,NA,NTRK2
NTRK3,151,154,KEA3,0.4714285714285714,2,TK,TRK,NA,NTRK3
NUAK1,155.66666666666666,160,KEA3,0.4542857142857143,2,CAMK,CAMKL,NUAK,NUAK1
NUAK2,292,270,KEA3,0.07428571428571429,1,CAMK,CAMKL,NUAK,NUAK2
OXSR1,275,258,KEA3,0.10857142857142857,1,STE,STE20,FRAY,OXSR1
PAK1,61.666666666666664,50,KEA3,0.8342857142857143,4,STE,STE20,PAKA,PAK1
PAK2,119,122,KEA3,0.5942857142857143,3,STE,STE20,PAKA,PAK2
PAK3,141,144,KEA3,0.5142857142857142,3,STE,STE20,PAKA,PAK3
PAK4,48,32,KEA3,0.8914285714285715,4,STE,STE20,PAKB,PAK4
PAK5,256,244,KEA3,0.15714285714285714,1,STE,STE20,PAKB,PAK5
PAK6,180.5,184,KEA3,0.37714285714285717,2,STE,STE20,PAKB,PAK6
PASK,236,229,KEA3,0.20285714285714285,1,CAMK,CAMKL,PASK,PASK
PBK,212,209,KEA3,0.2857142857142857,2,OTHER,TOPK,NA,PBK
PDGFRA,38,25,KEA3,0.92,4,TK,PDGFR,NA,PDGFRA
PDGFRB,27,14,KEA3,0.96,4,TK,PDGFR,NA,PDGFRB
PDIK1L,315,277,KEA3,0.054285714285714284,1,OTHER,NKF4,NA,PDIK1L
PDK1,48.5,33,KEA3,0.8885714285714286,4,ATYPICAL,PDHK,PDHK,PDK1
PDPK1,38,25,KEA3,0.92,4,AGC,PDK1,NA,PDPK1
PIK3CA,3,1,KEA3,1,4,NA,NA,NA,PIK3CA
PIK3CB,254,243,KEA3,0.16,1,NA,NA,NA,PIK3CB
PIK3CG,285,265,KEA3,0.08857142857142856,1,NA,NA,NA,PIK3CG
PIK3R4,107,107,KEA3,0.6542857142857142,3,OTHER,VPS15,NA,PIK3R4
PIM1,95.33333333333333,94,KEA3,0.6914285714285714,3,CAMK,PIM,NA,PIM1
PIM2,88,81,KEA3,0.7342857142857143,3,CAMK,PIM,NA,PIM2
PINK1,152,156,KEA3,0.4657142857142857,2,OTHER,NKF2,NA,PINK1
PKMYT1,241,233,KEA3,0.19142857142857142,1,OTHER,WEE,NA,PKMYT1
PKN1,59.333333333333336,48,KEA3,0.8428571428571429,4,AGC,PKN,NA,PKN1
PLK1,91.66666666666667,89,KEA3,0.7057142857142857,3,OTHER,PLK,PLK1,PLK1
PLK2,160.5,165,KEA3,0.43714285714285717,2,OTHER,PLK,PLK2,PLK2
PLK3,143,145,KEA3,0.5085714285714286,3,OTHER,PLK,PLK2,PLK3
PLK4,136,141,KEA3,0.5257142857142857,3,OTHER,PLK,SAK,PLK4
PNCK,181,185,KEA3,0.36857142857142855,2,CAMK,CAMK1,NA,PNCK
PRKAA1,65,55,KEA3,0.82,4,CAMK,CAMKL,AMPK,PRKAA1
PRKAA2,135.66666666666666,140,KEA3,0.5314285714285715,3,CAMK,CAMKL,AMPK,PRKAA2
PRKACA,63.33333333333333,52,KEA3,0.8285714285714286,4,AGC,PKA,NA,PRKACA
PRKACB,259,246,KEA3,0.14857142857142858,1,AGC,PKA,NA,PRKACB
PRKCA,54.33333333333333,41,KEA3,0.8628571428571429,4,AGC,PKC,ALPHA,PRKCA
PRKCB,17.666666666666668,9,KEA3,0.9742857142857143,4,AGC,PKC,ALPHA,PRKCB
PRKCD,51,37,KEA3,0.8742857142857143,4,AGC,PKC,DELTA,PRKCD
PRKCE,59,47,KEA3,0.8457142857142858,4,AGC,PKC,ETA,PRKCE
PRKCG,46,31,KEA3,0.8971428571428571,4,AGC,PKC,ALPHA,PRKCG
PRKCH,21.333333333333332,11,KEA3,0.9685714285714285,4,AGC,PKC,ETA,PRKCH
